# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-16 15:02:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = ./maud_output-linear-20210916170220/samples/input_data.json
# init = ./maud_output-linear-20210916170220/samples/inits.json
# random
#   seed = 58632
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210916170220/samples/model-202109161702-1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-51.3405,0.999653,0.132832,5,31,0,61.8704,-0.0577058,-1.2752,1.79963,0.831984,-0.265715,-0.639108,-1.75415,-0.944082,-0.59806,0.079438,-1.08895,1.27065,1.10863,1.18875,0.805664,1.16779,1.35212,0.614721,0.0871455,-0.102556,0.354446,0.454098,-0.76479,1.18961,-0.548821,0.162836,-1.00289,-2.06376,0.136299,0.0698133,0.113507,0.139698,0.209763,0.104058,1.31319,5.88804,1.64739,0.852631,0.631995,2.04167,0.719433,1.10263,1.26962,0.918209,1.07779,0.500946,1.03354,1.4943,0.565411,0.610549,0.0814556,0.203174,0.519071,0.570034,0.565411,0.610549,0.407037,0.370933,0.0814556,0.203174,0.367364,0.215841,0.367364,0.215841,0.367364,0.215841,1,1.53415,1,0.562965,0.536625,0.394468,0.0910157,0.51498,0.534491,0.372624,0.25092,0.48698,0.346078,-2.73091,1.32103,2.28473,1.58268,1.2176,1.87928,2.01535,2.98069,1.08439,1.38194
-49.5421,0.997503,0.137284,5,31,0,57.3236,-0.255002,0.993675,1.2531,-0.0616434,-1.60755,0.951075,-0.122114,0.778273,0.997131,0.860336,-0.0857102,1.24318,0.653605,1.11272,0.809974,1.14647,1.34197,0.893792,0.171583,0.0927297,0.390579,-0.577967,0.793522,-0.01173,0.641432,0.724645,-1.01275,-1.95032,0.353882,0.18587,0.319029,0.363797,0.33513,0.189975,0.706961,4.24189,0.96369,0.381162,1.6098,0.992987,1.46941,1.54463,1.20174,0.369585,0.92575,0.505283,0.990397,1.46427,0.597866,0.620947,0.120377,0.2184,0.568473,0.55906,0.597866,0.620947,0.422645,0.363264,0.120377,0.2184,0.11762,0.0746092,0.11762,0.0746093,0.11762,0.0746096,1,1.4597,1,0.52408,0.618899,0.372607,0.112944,0.583838,0.529221,0.387967,0.198763,0.200351,0.087952,-0.425511,0.479066,2.14832,1.96647,1.45352,1.83559,1.83593,2.60579,-0.102098,0.467118
-49.2779,0.8885,0.282568,4,15,0,63.4435,-0.309655,-0.734304,1.90362,0.528704,-0.668904,-0.166716,-1.08194,-1.27207,-0.819161,-0.683301,-0.410933,1.27128,1.07265,1.18175,0.808011,1.1653,1.3542,0.577338,0.104911,-0.0845357,0.385048,0.398551,-0.517265,0.204816,-0.752566,-1.03104,-1.01548,-2.03672,0.180962,0.104497,0.0932304,0.122342,0.132733,0.156297,1.27014,6.26713,1.37331,0.669421,0.733184,1.13076,0.636647,0.538685,1.27122,0.854453,1.06282,0.503303,1.02842,1.50052,0.561199,0.612722,0.0844449,0.215997,0.515657,0.568535,0.561199,0.612722,0.397954,0.361703,0.0844449,0.215997,0.358289,0.21591,0.358289,0.21591,0.358289,0.21591,1,1.50981,1,0.480613,0.584387,0.452259,0.0679614,0.588825,0.648611,0.375931,0.185671,0.457035,0.0694098,-2.93043,1.41016,2.29862,2.25698,1.25176,1.87246,1.79351,2.69702,1.15048,1.3819
-49.2779,3.23575e-104,2.3495,1,1,0,56.9766,-0.309655,-0.734304,1.90362,0.528704,-0.668904,-0.166716,-1.08194,-1.27207,-0.819161,-0.683301,-0.410933,1.27128,1.07265,1.18175,0.808011,1.1653,1.3542,0.577338,0.104911,-0.0845357,0.385048,0.398551,-0.517265,0.204816,-0.752566,-1.03104,-1.01548,-2.03672,0.180962,0.104497,0.0932304,0.122342,0.132733,0.156297,1.27014,6.26713,1.37331,0.669421,0.733184,1.13076,0.636647,0.538685,1.27122,0.854453,1.06282,0.503303,1.02842,1.50052,0.561199,0.612722,0.0844449,0.215997,0.515657,0.568535,0.561199,0.612722,0.397954,0.361703,0.0844449,0.215997,0.358289,0.21591,0.358289,0.21591,0.358289,0.21591,1,1.50981,1,0.427404,0.538073,0.315229,0.0766201,0.534921,0.706804,0.39744,0.204173,0.355575,0.126819,-2.93043,1.41016,2.29862,2.25698,1.25176,1.87246,1.79351,2.69702,1.15048,1.3819
-56.1376,0.860253,0.215684,4,15,0,66.7586,-0.173589,1.85935,0.499753,-0.389534,-0.876381,0.708147,-1.61715,-0.632098,-0.091184,1.81928,-0.323778,1.2355,0.924212,1.1219,0.856876,1.10919,1.33258,0.74235,0.0716972,0.0956624,0.33901,0.824472,0.937728,-0.644358,-0.758707,1.45662,-1.00868,-1.90703,0.305884,0.0757948,0.136874,0.189352,0.595788,0.164688,1.63998,2.69932,0.791583,0.591065,1.7553,0.679353,0.634306,2.39641,1.18342,0.63498,0.942914,0.554974,0.91925,1.43703,0.580029,0.608666,0.121085,0.196997,0.549223,0.563048,0.580029,0.608666,0.448044,0.378675,0.121085,0.196997,0.119881,0.0914649,0.119881,0.0914646,0.119881,0.0914647,1,1.43679,1,0.564311,0.586419,0.470659,0.0953028,0.464916,0.56981,0.354754,0.218086,0.0695051,0.193347,-1.20184,0.974626,1.65666,1.85597,1.37163,1.88419,2.14986,2.98164,-0.0633851,0.681115
-51.4724,0.999865,0.109099,5,31,0,66.0609,0.323849,-1.80347,2.3683,-0.104113,-1.18329,0.407422,1.37266,-1.64833,0.102999,-0.0103115,0.710053,1.25286,0.869325,1.12997,0.784695,1.17527,1.36195,1.02464,0.230171,-0.0136173,0.418135,0.277883,0.930326,0.206181,-1.10867,0.760484,-0.983808,-2.09017,0.255385,0.455736,0.07439,0.21275,0.198766,0.306234,1.18144,8.28233,0.939443,0.491657,1.74752,1.13169,0.51417,1.57821,1.22523,0.568965,0.958254,0.480372,1.04913,1.52395,0.613718,0.628266,0.0973133,0.230774,0.55792,0.556095,0.613718,0.628266,0.444608,0.377008,0.0973133,0.230774,0.253539,0.151011,0.253547,0.15101,0.253545,0.151011,1,1.56256,1,0.471382,0.511295,0.433949,0.121602,0.54036,0.673662,0.345289,0.252271,0.176697,0.179088,-0.833077,-0.0229602,1.74101,3.64915,1.51148,1.78851,2.12472,1.96888,1.3172,1.20966
-56.6824,0.99566,0.0887132,6,63,0,65.6075,0.0814994,0.780898,0.515701,-0.340993,-1.55085,0.58688,-2.79623,-0.325849,-0.455049,-0.922096,-1.85094,1.24159,0.412478,1.18553,0.864333,1.17106,1.37942,0.294822,0.543382,0.0257738,0.366287,0.289354,0.437937,-0.729272,-0.943214,-1.12526,-0.995925,-1.96096,0.284418,0.0373592,0.164483,0.152214,0.115015,0.0658746,1.18959,2.72527,0.814977,0.394352,1.30052,0.645608,0.567833,0.509078,1.19794,0.228178,1.07087,0.563313,1.04032,1.57815,0.530369,0.668881,0.10529,0.208043,0.497308,0.531563,0.530369,0.668881,0.382699,0.352338,0.10529,0.208043,0.166984,0.108119,0.166984,0.108119,0.166984,0.108119,1,1.47596,1,0.474816,0.52596,0.312253,0.117837,0.513314,0.606735,0.354778,0.223664,0.24319,0.00105662,-4.10345,1.90295,2.20218,3.55337,1.88944,1.30394,1.49511,2.91536,0.627002,0.864655
-55.2354,0.998551,0.0776128,6,63,0,71.4167,1.87044,0.152494,2.32031,1.25236,0.254978,0.274797,-1.593,0.283069,0.910967,0.47753,-0.175075,1.24122,0.438767,1.0917,0.817624,1.10982,1.31579,1.18331,0.484051,0.00621649,0.378954,-0.198496,-0.420512,-1.32476,-0.0970806,-1.46853,-0.906478,-1.99238,0.23585,0.076901,0.237023,0.345467,0.266356,0.180057,0.887721,8.04725,2.11999,1.16531,0.777006,0.451647,0.943416,0.414319,1.19706,0.240496,0.887638,0.513073,0.920397,1.38957,0.633506,0.660991,0.101251,0.213381,0.592685,0.535247,0.633506,0.660991,0.43166,0.362358,0.101251,0.213381,0.417996,0.255447,0.418001,0.255447,0.418,0.255447,1,1.54971,1,0.60384,0.58652,0.441291,0.104131,0.571548,0.594445,0.33308,0.192832,0.424591,0.194199,0.355576,-0.723631,2.00982,3.6785,1.84478,1.42586,1.81156,2.78338,0.564444,1.28038
-55.5781,0.976498,0.0723074,6,63,0,71.9197,0.680801,-0.073072,2.54622,0.612294,0.349795,0.256878,-1.73691,0.247978,1.42052,1.36611,-1.36131,1.23566,0.099467,1.11888,0.836237,1.14062,1.29722,1.35688,-0.148868,0.0102995,0.317007,-1.23413,-0.615493,-1.22578,-0.53112,-1.2568,-0.96596,-2.00365,0.233328,0.0705395,0.232085,0.469014,0.453948,0.0883701,0.476887,9.21541,1.44394,1.23353,0.691221,0.47928,0.727114,0.470443,1.18381,0.12201,0.937231,0.532532,0.978888,1.33891,0.655884,0.582399,0.102081,0.188516,0.630264,0.471793,0.655884,0.582399,0.453408,0.350265,0.102081,0.188516,0.296299,0.150705,0.296299,0.150705,0.296299,0.150705,1,1.51987,1,0.539648,0.603635,0.501329,0.10092,0.420367,0.685994,0.32908,0.202046,0.403755,0.106441,1.18968,-1.60546,1.51458,3.66502,1.9082,1.85015,1.41847,2.81824,1.38166,1.20785
-54.4559,0.972842,0.0652418,6,63,0,70.8456,0.136254,0.486761,0.233049,0.541978,-2.17926,0.444436,-0.0948544,-0.340753,-1.66418,-0.315036,0.583377,1.2715,1.07497,1.17377,0.802289,1.16222,1.39442,0.609435,0.0661556,-0.0042933,0.43505,1.85124,0.719539,1.12344,0.926981,0.70204,-0.993187,-1.97566,0.26112,0.188935,0.163019,0.073686,0.165554,0.283821,3.03663,2.30015,1.38429,0.270481,1.53991,1.9622,1.74401,1.52383,1.27177,0.858436,1.04598,0.497576,1.0221,1.62623,0.564813,0.607991,0.099145,0.238715,0.497189,0.536116,0.564813,0.607991,0.445414,0.392988,0.099145,0.238715,0.143135,0.0972489,0.143135,0.0972489,0.143135,0.0972489,1,1.48639,1,0.434263,0.571414,0.524763,0.10857,0.52249,0.522261,0.346242,0.25973,0.103211,0.174656,-4.11166,1.33397,1.72169,3.68255,1.8336,1.88572,2.2843,1.42745,0.305185,0.748006
-48.3375,0.998992,0.0596086,6,63,0,60.269,0.0492223,-0.282996,1.63069,0.138816,-0.348777,0.820207,-0.829401,0.567681,0.612241,1.26125,-0.497326,1.2489,0.910859,1.1216,0.82025,1.13771,1.31781,1.04222,-0.228803,-0.0553347,0.318034,0.0563102,0.878976,-1.07448,0.0847013,-1.40072,-0.997539,-2.01415,0.327157,0.121593,0.281161,0.288779,0.426267,0.148402,1.03436,5.32047,1.08686,0.811179,1.6945,0.524825,1.05213,0.431523,1.21558,0.618248,0.942352,0.515774,0.973193,1.3952,0.61588,0.573162,0.0895235,0.188904,0.580976,0.535831,0.61588,0.573162,0.387791,0.334374,0.0895235,0.188904,0.219809,0.126329,0.219811,0.126329,0.219811,0.126329,1,1.507,1,0.583391,0.561479,0.421475,0.0838177,0.494058,0.508757,0.361468,0.195571,0.31462,0.101285,0.00362936,-0.0956515,2.25189,3.07385,1.83729,1.78977,0.694241,2.83018,1.13732,1.0336
-52.9139,0.962885,0.0601917,6,63,0,67.9043,0.364116,0.41651,2.13891,0.0629501,-0.522692,0.282887,-0.507248,-0.734199,0.0391732,0.159474,0.255176,1.25825,2.36937,1.17754,0.790823,1.16238,1.37792,0.858758,-0.457772,0.0664259,0.424026,0.841719,-0.917687,0.976383,0.85549,0.700903,-0.981794,-1.97917,0.236998,0.147521,0.12874,0.204756,0.220082,0.23309,1.65704,7.21739,1.03849,0.7308,0.576597,1.79648,1.67079,1.52279,1.23853,11.429,1.0539,0.486296,1.02242,1.57342,0.593691,0.547507,0.114208,0.23351,0.555565,0.545537,0.593691,0.547507,0.355244,0.319914,0.114208,0.23351,0.263619,0.130645,0.263627,0.130645,0.263625,0.130645,1,1.49535,1,0.698007,0.624625,0.295968,0.100391,0.518241,0.635768,0.292305,0.253606,0.554202,0.136283,-0.929911,0.601862,1.59593,2.80375,1.69693,1.47536,-0.195734,1.79329,1.34886,1.06879
-54.6379,1,0.0549512,6,63,0,64.0972,-0.526444,-0.181211,1.8337,0.638229,-0.741407,0.197122,0.0225477,0.0417847,1.74837,0.337828,-1.98139,1.24135,1.38583,1.11647,0.847308,1.15928,1.31147,0.23242,-0.136056,-0.0195663,0.298516,-0.00445159,0.0237147,0.560197,-0.997422,-0.839947,-1.02632,-2.00906,0.22511,0.202724,0.205078,0.570973,0.24494,0.0609153,0.997333,6.00966,1.46659,0.640924,1.01433,1.3995,0.549661,0.604129,1.19735,1.59851,0.932731,0.544455,1.01611,1.3776,0.523791,0.583893,0.0961623,0.181672,0.486328,0.559873,0.523791,0.583893,0.457128,0.453225,0.0961623,0.181672,0.215918,0.167824,0.215918,0.167824,0.215918,0.167824,1,1.48654,1,0.434424,0.58016,0.468871,0.107488,0.510933,0.625069,0.472787,0.176938,0.306067,0.201528,-4.89164,1.96876,1.40885,3.60966,1.4372,1.85745,1.51964,2.53118,1.10924,1.29471
-52.3453,0.9998,0.0569687,6,63,0,66.1828,-0.0729353,1.57016,2.01724,1.01196,-0.63381,-0.460848,-0.459264,-0.0458112,0.354222,0.42399,-0.388385,1.24508,1.48233,1.12122,0.829619,1.17531,1.3445,1.12763,0.355483,-0.00800947,0.297318,0.639321,-1.80113,-0.547192,-1.05594,-0.966959,-1.00365,-1.92149,0.151685,0.15183,0.194578,0.247361,0.257936,0.158426,1.46755,6.70926,1.83524,0.683666,0.339365,0.720136,0.530696,0.5598,1.20633,1.93881,0.941627,0.52553,1.04922,1.47169,0.62649,0.644211,0.0984109,0.181237,0.575065,0.618748,0.62649,0.644211,0.462729,0.393583,0.0984109,0.181237,0.296667,0.225711,0.296667,0.225703,0.296667,0.225704,1,1.44813,1,0.630846,0.652316,0.36121,0.101053,0.682013,0.660127,0.405641,0.190285,0.207654,0.157133,-0.192217,-0.466288,1.23884,3.6734,-0.193558,1.64174,2.28686,2.50787,1.38142,1.37132
-51.5393,0.987231,0.0594488,6,63,0,65.9847,-1.14317,-0.472868,0.740346,1.69579,-1.06295,0.834095,-0.26474,0.784807,-1.27964,0.506049,1.67375,1.23844,0.832321,1.14124,0.791317,1.12732,1.35137,1.16879,-0.109188,0.0781117,0.429028,-0.275096,0.902337,0.162293,-0.821905,0.604596,-1.05716,-2.02364,0.329895,0.170626,0.320282,0.0928081,0.270953,0.545972,0.847845,3.11851,2.76619,0.528471,1.71842,1.10227,0.610704,1.43729,1.19041,0.528378,0.980094,0.486776,0.953194,1.49207,0.631669,0.587039,0.116909,0.235857,0.563649,0.502607,0.631669,0.587039,0.452292,0.355505,0.116909,0.235857,0.216245,0.126891,0.216245,0.126891,0.216245,0.126891,1,1.47683,1,0.598211,0.653582,0.402266,0.104062,0.556925,0.558701,0.459136,0.213187,0.332907,0.20901,-0.606495,-0.655341,1.54517,2.46594,2.07544,1.87063,1.60463,1.63333,1.11165,1.03829
-48.7989,0.997202,0.0599495,6,63,0,59.6612,-1.56899,-0.440817,0.102442,0.762391,-0.878613,0.378811,-0.366898,-0.0296259,-1.26812,0.532758,0.0185474,1.23993,0.926301,1.13227,0.79247,1.13749,1.35637,1.30273,0.251731,0.0557323,0.413259,0.668278,0.823794,0.044464,-0.75866,0.744559,-1.07845,-2.02204,0.251038,0.160481,0.196476,0.0934519,0.27533,0.202238,1.49327,2.12679,1.58002,0.590274,1.63931,1.02704,0.634324,1.5632,1.19396,0.637638,0.962679,0.4879,0.972777,1.50705,0.648819,0.630981,0.111791,0.228535,0.550572,0.527883,0.648819,0.630981,0.404764,0.350804,0.111791,0.228535,0.202123,0.116047,0.202124,0.116047,0.202125,0.116048,1,1.46325,1,0.573392,0.6209,0.344643,0.125624,0.661077,0.613111,0.35558,0.190025,0.31111,0.250654,-1.14262,-1.31742,2.29293,3.06501,1.92955,1.76773,1.43877,2.1037,0.997546,0.942294
-50.0068,0.991749,0.0626219,6,63,0,65.0382,-1.50809,-0.327521,-0.023281,0.534196,-0.876271,0.448413,0.383677,0.0284351,-1.37094,0.746272,-0.352453,1.24839,0.956242,1.13997,0.795442,1.14412,1.35685,1.27391,0.295455,0.0553871,0.431602,0.364652,0.648424,-0.393195,-1.04333,0.801529,-1.0754,-2.01638,0.261744,0.251772,0.203441,0.087861,0.312962,0.161878,1.24457,1.97226,1.37784,0.591104,1.47559,0.789846,0.534728,1.61756,1.21433,0.676989,0.9776,0.490809,0.985766,1.50851,0.64509,0.636523,0.111714,0.237074,0.536395,0.531272,0.64509,0.636523,0.382557,0.356158,0.111714,0.237074,0.173141,0.0941819,0.173141,0.0941811,0.173141,0.0941809,1,1.46171,1,0.555567,0.625683,0.459425,0.102966,0.600303,0.671886,0.326937,0.242396,0.155595,0.0660886,-1.80307,-1.16888,2.20054,3.07269,1.89277,1.71988,1.62608,1.54712,0.700844,0.712944
-55.5369,0.995692,0.0644929,6,63,0,63.5948,-0.814534,-0.291108,0.574152,0.602991,0.279806,0.18333,-1.12283,0.769481,-0.251038,2.50543,0.457937,1.22944,0.63014,1.14148,0.764261,1.11374,1.38521,1.18556,-0.174677,-0.0502804,0.412402,-0.357792,0.80314,1.95088,0.325375,0.479499,-1.04073,-2.01456,0.223255,0.101964,0.31735,0.172034,0.899266,0.263244,0.806803,2.82254,1.4359,1.1828,1.61912,3.2237,1.21558,1.33336,1.16918,0.352641,0.980565,0.461136,0.927651,1.59653,0.633792,0.579401,0.090433,0.228143,0.56832,0.490124,0.633792,0.579401,0.371587,0.32056,0.090433,0.228143,0.195274,0.0872942,0.195273,0.0872941,0.195274,0.0872943,1,1.48121,1,0.566174,0.596881,0.375379,0.100272,0.425767,0.485388,0.31299,0.223643,0.211403,-0.0477234,-0.431121,-0.734331,2.02849,3.18061,2.05689,1.83345,-0.150829,2.1264,0.934991,0.630812
-51.9865,0.999873,0.0673736,6,63,0,63.3398,-0.806042,-0.774904,0.954755,0.883298,0.136313,0.91,-1.34645,0.576246,-0.0795036,2.57228,0.545952,1.22241,0.418618,1.1326,0.774071,1.13105,1.37098,1.0716,0.0341175,-0.0540552,0.429901,-0.47355,0.835815,1.16141,-0.1946,0.326546,-1.0403,-2.03875,0.345267,0.0891616,0.282609,0.190684,0.936063,0.277519,0.752669,3.54664,1.6989,1.08523,1.65118,2.00741,0.889799,1.21644,1.15286,0.230997,0.963314,0.470273,0.960327,1.55174,0.61951,0.604108,0.0897528,0.23627,0.570987,0.49157,0.61951,0.604108,0.435762,0.365769,0.0897528,0.23627,0.215342,0.103907,0.215341,0.103907,0.215341,0.103907,1,1.49599,1,0.571954,0.705135,0.396383,0.0828132,0.422941,0.527357,0.341844,0.238487,0.190374,0.223394,-0.33463,-0.219864,1.9333,3.10184,2.06234,1.89214,1.89976,1.60438,1.10495,0.820858
-59.4049,0.977354,0.0713827,6,63,0,74.2745,-1.86081,-0.953685,1.73532,0.4172,-0.602585,1.32238,-0.68355,1.03783,0.683493,1.15916,-1.19505,1.26387,-0.0154386,1.16644,0.797047,1.11973,1.35466,1.39642,1.12266,0.0337949,0.358372,0.67245,0.313105,-1.77783,0.621503,-2.41966,-1.09304,-2.04768,0.442194,0.132713,0.372791,0.301392,0.40094,0.0976398,1.49701,5.66517,1.28444,0.696595,1.20667,0.344142,1.45194,0.23415,1.25253,0.0969595,1.03075,0.492387,0.938831,1.50192,0.661092,0.751042,0.106993,0.204775,0.631721,0.525938,0.661092,0.751042,0.51383,0.373068,0.106993,0.204775,0.196486,0.109031,0.196485,0.109031,0.196486,0.109031,1,1.46979,1,0.591608,0.597903,0.568095,0.10238,0.491376,0.702849,0.390677,0.193204,0.071269,0.0629035,1.21365,-1.8232,-0.835752,3.45781,1.9489,-0.626253,2.057,2.96525,0.946407,0.87391
-55.5304,0.987628,0.0706876,6,63,0,70.065,1.31168,0.870469,1.96919,0.800345,-0.950858,-0.371712,-0.614943,-1.43872,-0.407231,0.900247,0.558407,1.2449,1.21168,1.13089,0.81253,1.17437,1.34545,0.213637,-0.993021,-0.0194347,0.403668,0.0819557,-0.311438,1.71506,-1.20149,1.93166,-0.934416,-1.95648,0.160019,0.13829,0.0843592,0.156644,0.343252,0.2796,1.0504,6.51862,1.61641,0.565234,0.829558,2.79837,0.486317,3.18672,1.20589,1.12837,0.960009,0.507873,1.04724,1.4745,0.521827,0.491925,0.0961876,0.224193,0.488433,0.470965,0.521827,0.491925,0.451072,0.395266,0.0961876,0.224193,0.230234,0.140645,0.230234,0.140645,0.230234,0.140645,1,1.51031,1,0.479003,0.577799,0.424739,0.0981304,0.42589,0.495754,0.355804,0.207097,0.209054,0.174917,-4.7353,1.98551,1.57798,3.61069,1.89784,-0.0777087,2.29285,2.34112,1.20505,1.14314
-49.5101,0.999983,0.0722939,6,63,0,64.6795,0.679683,-0.0854401,0.86983,0.590528,-0.947921,-1.10464,-1.34285,-0.0515723,-0.806579,0.353663,-0.864306,1.25231,2.13259,1.1581,0.806202,1.15626,1.33067,0.390175,-0.269649,0.0355192,0.401042,0.167696,0.32821,0.730785,-0.522654,-1.0834,-0.966016,-2.00427,0.103083,0.0893543,0.193906,0.123269,0.247279,0.119073,1.10585,3.37045,1.42521,0.566231,1.21765,1.55033,0.730817,0.522024,1.2239,7.11779,1.01371,0.501485,1.00998,1.43154,0.54058,0.568499,0.107362,0.223018,0.487292,0.561937,0.54058,0.568499,0.415955,0.403843,0.107362,0.223018,0.199144,0.131541,0.199144,0.131542,0.199144,0.131542,1,1.52021,1,0.617176,0.505669,0.41176,0.104135,0.661472,0.527931,0.366824,0.208306,0.257042,0.184615,-4.81971,1.77232,2.22344,3.43391,1.39489,1.74905,2.29537,2.39972,0.970902,1.07587
-50.2443,0.996989,0.0767567,6,63,0,60.0098,-0.724362,0.776022,0.981272,0.0763294,-1.47558,1.16865,-0.422498,0.0839636,0.31083,0.518595,0.351385,1.25884,0.423216,1.13785,0.818692,1.10991,1.41094,0.842451,-0.243798,-0.015571,0.394621,-0.437078,-0.527581,0.187416,-0.129399,0.656932,-1.03622,-1.9612,0.40323,0.155216,0.210334,0.241004,0.273001,0.246941,0.769321,3.60352,1.04686,0.41257,0.72866,1.11902,0.925298,1.48314,1.23999,0.233131,0.973481,0.51417,0.920559,1.68085,0.591758,0.571446,0.0969338,0.220173,0.555403,0.468551,0.591758,0.571446,0.416944,0.322895,0.0969338,0.220173,0.152476,0.0848731,0.152473,0.0848731,0.152474,0.0848731,1,1.45231,1,0.550101,0.526846,0.473644,0.113209,0.419496,0.547844,0.366458,0.191756,0.0500591,0.181015,-0.936673,0.657347,2.21388,3.63774,1.86578,1.7756,0.00717738,2.53137,0.437973,0.60081
-53.7579,0.961078,0.0807571,6,63,0,66.9081,-1.14772,0.57085,0.592118,0.581892,-1.50097,1.18252,-0.795387,-0.111445,0.794729,0.25978,-0.234454,1.25255,0.971275,1.16154,0.846689,1.1248,1.39122,0.539362,-0.785272,-0.0906005,0.389548,-0.107478,1.29953,-0.578203,0.138603,0.306096,-1.05739,-1.97146,0.4066,0.1241,0.187064,0.322194,0.233734,0.173755,0.937549,2.85313,1.41784,0.406333,2.18086,0.706861,1.08672,1.2016,1.22448,0.697652,1.0207,0.543782,0.948398,1.61583,0.556953,0.512795,0.0834268,0.21795,0.508179,0.460046,0.556953,0.512795,0.483948,0.387021,0.0834268,0.21795,0.185981,0.121458,0.185981,0.121458,0.185981,0.121458,1,1.44593,1,0.472232,0.570572,0.491949,0.0838536,0.419122,0.494296,0.380154,0.220861,0.16919,0.10029,-3.38759,1.49497,0.485171,2.04454,1.73001,0.661167,2.24553,2.62372,0.842647,0.991663
-50.0784,0.991933,0.0764557,6,63,0,62.4296,0.912426,0.213813,0.700888,-0.190934,-1.51681,1.55122,-1.89466,-1.0013,-0.023769,-0.322926,0.445105,1.26467,1.1335,1.14674,0.819772,1.15748,1.35229,0.858603,0.307179,-0.0478972,0.432933,1.29103,0.174619,0.748557,-0.221763,-0.137574,-0.954379,-1.98931,0.507274,0.0641692,0.109677,0.197168,0.164772,0.261225,2.16977,3.04554,0.891758,0.402489,1.11046,1.56696,0.875415,0.92077,1.25453,0.965031,0.990942,0.515282,1.01245,1.49482,0.593673,0.638017,0.0908651,0.237706,0.550372,0.599276,0.593673,0.638017,0.438615,0.402755,0.0908651,0.237706,0.214482,0.138406,0.214483,0.138406,0.214482,0.138406,1,1.51818,1,0.673705,0.70133,0.425237,0.0944633,0.635364,0.628222,0.364685,0.247698,0.222047,0.165038,-1.15134,0.602395,1.87529,3.2274,0.436691,1.70575,2.29758,1.50151,1.0985,1.12736
