# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = model_model
# start_datetime = 2021-09-19 14:32:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.025000000000000001
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = ./maud_output-linear-20210919163223/samples/input_data.json
# init = ./maud_output-linear-20210919163223/samples/inits.json
# random
#   seed = 88704
# output
#   file = /Users/tedgro/dtu/projects/maud_demo/maud_output-linear-20210919163223/samples/model-202109191632-2.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.27.0
# stancflags = --include_paths=/Users/tedgro/Code/Maud/src/maud,/Users/tedgro/Code/Maud/src/maud
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,dgf_z.1,dgf_z.2,log_kcat_z.1,log_kcat_z.2,log_kcat_z.3,log_km_z.1,log_km_z.2,log_km_z.3,log_km_z.4,log_km_z.5,log_km_z.6,log_conc_enzyme_z.1.1,log_conc_enzyme_z.2.1,log_conc_enzyme_z.1.2,log_conc_enzyme_z.2.2,log_conc_enzyme_z.1.3,log_conc_enzyme_z.2.3,log_conc_unbalanced_z.1.1,log_conc_unbalanced_z.2.1,log_conc_unbalanced_z.1.2,log_conc_unbalanced_z.2.2,log_ki_z.1,log_diss_t_z.1,log_diss_r_z.1,log_transfer_constant_z.1,log_transfer_constant_z.2,dgf.1,dgf.2,km.1,km.2,km.3,km.4,km.5,km.6,ki.1,kcat.1,kcat.2,kcat.3,diss_t.1,diss_r.1,transfer_constant.1,transfer_constant.2,conc_enzyme.1.1,conc_enzyme.2.1,conc_enzyme.1.2,conc_enzyme.2.2,conc_enzyme.1.3,conc_enzyme.2.3,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,keq.1,keq.2,keq.3,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yflux_sim.1,yflux_sim.2,log_lik_conc.1,log_lik_conc.2,log_lik_conc.3,log_lik_conc.4,log_lik_conc.5,log_lik_conc.6,log_lik_conc.7,log_lik_conc.8,log_lik_flux.1,log_lik_flux.2
-34.6368,0.847356,0.234684,4,15,0,45.4821,1.07569,-0.644496,2.2898,0.859882,-0.371735,1.23927,-0.721963,-0.18359,0.909609,-0.297809,-1.938,1.17445,1.5047,1.15665,0.686319,1.20098,1.49841,0.770312,-0.421257,-0.0168807,0.322486,-0.138334,0.105228,-1.66587,0.188766,-0.801127,-0.946215,-2.03222,0.420683,0.129689,0.179139,0.345186,0.167274,0.0625221,0.920351,7.90131,1.67519,0.800082,1.06517,0.368056,1.11992,0.618365,1.00814,1.55784,0.984769,0.529861,1.04401,1.54498,0.583282,0.55152,0.0966802,0.190593,0.542995,0.53493,0.583282,0.55152,0.454474,0.38116,0.0966802,0.190593,0.339459,0.222574,0.339459,0.222574,0.339459,0.222574,1,1.54978,1,0.509815,0.690586,0.429737,0.0940517,0.539972,0.513321,0.36132,0.166453,0.368383,0.155438,-1.48497,0.890034,1.48488,3.62924,1.84879,1.53956,2.18356,2.87704,1.26134,1.37574
-41.673,0.966927,0.259624,4,15,0,48.5068,-0.493685,0.315311,-0.285212,0.118178,-0.67724,-1.13816,-2.23521,-0.0611223,0.539542,2.22756,1.05232,1.1814,1.4708,1.09807,0.597105,1.14735,1.41679,1.19119,-0.012116,0.0498457,0.374644,0.254693,0.478735,2.49465,-0.572762,0.53466,-1.02468,-1.98423,0.101031,0.0523103,0.192798,0.276454,0.761167,0.376045,1.16511,1.68543,1.07348,0.666081,1.33275,4.46732,0.709172,1.37822,1.01742,1.48979,0.911609,0.471091,0.97278,1.38744,0.634506,0.598548,0.110483,0.211549,0.544315,0.558765,0.634506,0.598548,0.452826,0.386362,0.110483,0.211549,0.1543,0.102526,0.154295,0.102526,0.154297,0.102526,1,1.4727,1,0.472283,0.520424,0.450162,0.11304,0.593909,0.679803,0.462693,0.20663,0.353631,0.0374511,-1.42362,-0.761083,1.53059,3.18931,1.4594,1.89418,2.23977,2.83549,0.46288,0.80611
-41.367,0.739702,0.357613,4,15,0,55.1708,0.736314,0.476861,2.41127,0.180519,-0.968088,1.35248,-0.465498,-1.32001,-0.120771,-0.665392,-1.89846,1.13824,1.52034,1.22323,0.662403,1.18619,1.53217,1.01204,-0.302253,-0.0872562,0.337521,0.170857,-1.65506,0.729022,-0.519757,-1.93973,-0.963184,-1.97616,0.450252,0.151263,0.090587,0.18602,0.134167,0.0640231,1.10795,8.49867,1.11439,0.559421,0.370451,1.5487,0.732088,0.312286,0.961168,1.59029,1.07508,0.513423,1.02385,1.61528,0.612173,0.564804,0.0839867,0.196412,0.575035,0.551458,0.612173,0.564804,0.492563,0.383842,0.0839867,0.196412,0.291528,0.182191,0.291528,0.182191,0.291528,0.182191,1,1.50479,1,0.600569,0.600683,0.445558,0.0745014,0.439719,0.615536,0.382755,0.192971,0.4151,0.0796539,-0.193244,0.0283541,0.133433,2.1635,1.59702,1.71176,2.21492,2.9767,1.38353,1.34498
-44.872,0.986398,0.323886,4,15,0,58.1428,-0.56293,-2.18668,1.47317,0.996174,0.132944,-0.634278,-0.805259,0.897833,-0.184106,1.65599,-0.693144,1.16741,1.5816,1.15438,0.744369,1.17524,1.48764,0.520459,-0.0682859,0.0643383,0.353434,1.36289,0.106746,2.17732,0.747862,0.344545,-1.02815,-2.10933,0.136695,0.123367,0.342755,0.179084,0.540185,0.131951,2.26536,4.84065,1.81794,1.08303,1.06614,3.69283,1.5663,1.22965,0.998835,1.724,0.981825,0.571985,1.0092,1.52322,0.554851,0.591861,0.113732,0.202763,0.499283,0.56654,0.554851,0.591861,0.37372,0.360859,0.113732,0.202763,0.20599,0.15066,0.20599,0.15066,0.20599,0.15066,1,1.54677,1,0.553906,0.518196,0.389051,0.106948,0.494728,0.510992,0.370045,0.19248,0.0610036,0.0991196,-3.96873,1.53504,2.06903,2.85835,1.29629,1.88515,1.76972,2.98367,1.03077,1.20759
-48.8159,0.199143,0.460581,3,15,0,69.6107,-1.85302,-2.17202,2.28342,1.85247,0.349524,-0.314658,-0.519958,1.11922,0.416624,1.62226,-0.99971,1.13056,1.58198,1.14439,0.705457,1.15483,1.47772,0.436258,-0.122643,0.0449848,0.357762,1.62234,-0.308655,3.00018,0.89039,0.483509,-1.09265,-2.1086,0.165591,0.1464,0.391447,0.256799,0.529361,0.109781,2.64694,7.8711,3.03886,1.23333,0.830944,6.0503,1.70614,1.33657,0.951488,1.72487,0.968989,0.543394,0.982415,1.50343,0.545586,0.585462,0.109414,0.204526,0.498299,0.564521,0.545586,0.585462,0.426959,0.405592,0.109414,0.204526,0.259281,0.19406,0.259281,0.19406,0.259281,0.19406,1,1.5066,1,0.471404,0.568032,0.400388,0.104064,0.575586,0.624253,0.440445,0.183181,0.126079,0.0747455,-4.03557,1.69615,2.08723,3.2815,1.34027,1.86439,2.2903,2.96805,1.33646,1.37094
-40.7346,0.433985,0.624265,3,7,0,61.3396,-0.607871,0.896764,1.91905,1.17546,0.203379,0.598816,-0.636296,-0.567124,-0.864353,1.54665,0.0650487,1.14486,1.5173,1.092,0.658277,1.19898,1.39249,0.75144,0.310897,0.0109584,0.416375,1.9332,-1.02325,1.08862,0.380387,1.07196,-1.03039,-1.95516,0.286462,0.136529,0.142315,0.119069,0.505885,0.20796,3.18968,6.32541,2.02441,1.12979,0.541208,1.92163,1.25638,1.90252,0.969593,1.58393,0.90435,0.510639,1.04127,1.34371,0.581084,0.638492,0.102216,0.229963,0.528563,0.615994,0.581084,0.638492,0.381883,0.411153,0.102216,0.229963,0.289512,0.186304,0.289506,0.186301,0.289508,0.186301,1,1.45218,1,0.507647,0.678381,0.362216,0.100046,0.582375,0.539675,0.492479,0.206793,0.322152,0.279104,-2.20544,0.947469,2.19252,3.66221,-0.0995032,1.70116,2.26212,2.01864,1.38363,1.35556
-40.7346,0,3.20888,0,1,1,51.1547,-0.607871,0.896764,1.91905,1.17546,0.203379,0.598816,-0.636296,-0.567124,-0.864353,1.54665,0.0650487,1.14486,1.5173,1.092,0.658277,1.19898,1.39249,0.75144,0.310897,0.0109584,0.416375,1.9332,-1.02325,1.08862,0.380387,1.07196,-1.03039,-1.95516,0.286462,0.136529,0.142315,0.119069,0.505885,0.20796,3.18968,6.32541,2.02441,1.12979,0.541208,1.92163,1.25638,1.90252,0.969593,1.58393,0.90435,0.510639,1.04127,1.34371,0.581084,0.638492,0.102216,0.229963,0.528563,0.615994,0.581084,0.638492,0.381883,0.411153,0.102216,0.229963,0.289512,0.186304,0.289506,0.186301,0.289508,0.186301,1,1.45218,1,0.394888,0.602899,0.341456,0.0966666,0.569133,0.681707,0.416978,0.215233,0.105317,-0.0596972,-2.20544,0.947469,2.19252,3.66221,-0.0995032,1.70116,2.26212,2.01864,1.38363,1.35556
-42.9889,0.975218,0.399749,4,15,0,53.9397,0.238777,1.30495,1.72485,0.71966,-1.25791,0.223445,-0.668297,0.85044,1.5552,-0.348456,-1.25624,1.19828,1.44301,1.21805,0.636163,1.13956,1.55966,0.925622,-0.941031,-0.027088,0.304751,-1.49253,0.880626,-1.17356,-1.16474,-0.780824,-0.988061,-1.93475,0.228694,0.133933,0.333146,0.508485,0.162267,0.0941203,0.408397,5.6297,1.54002,0.47013,1.69617,0.494535,0.497159,0.625944,1.0403,1.43621,1.06775,0.495973,0.962836,1.67485,0.601684,0.497066,0.0947265,0.183952,0.56168,0.481607,0.601684,0.497066,0.469073,0.316426,0.0947265,0.183952,0.213232,0.131071,0.21324,0.131071,0.213239,0.131071,1,1.46508,1,0.593384,0.621156,0.471199,0.108193,0.469828,0.403032,0.381066,0.173961,0.354995,0.0892032,-0.682929,0.363243,1.03122,3.53948,2.00656,0.123393,-0.446613,2.64326,1.08904,1.07216
-35.5362,0.735056,0.445407,3,7,0,52.9073,0.0401052,-0.612915,0.6512,-0.432956,-1.47709,-0.617747,0.0936115,-0.0844975,0.328134,1.09992,-0.888359,1.19036,1.45226,1.18253,0.682268,1.16164,1.5112,0.319692,0.174347,-0.0858507,0.346215,0.0574143,0.762824,-0.310146,-0.986082,-0.076666,-0.997995,-2.03065,0.138057,0.211555,0.190113,0.24352,0.38694,0.117367,1.03505,2.95609,0.771226,0.412197,1.58043,0.830201,0.553414,0.955042,1.0295,1.45383,1.01894,0.527041,0.99126,1.57125,0.533013,0.621291,0.0842231,0.199857,0.470529,0.582991,0.533013,0.621291,0.407289,0.404005,0.0842231,0.199857,0.123149,0.0911941,0.123149,0.0911963,0.123149,0.0911961,1,1.51678,1,0.449695,0.590713,0.370248,0.0814565,0.663308,0.559037,0.342383,0.164129,0.0455679,0.281215,-6.14897,1.87239,2.28363,2.21216,0.897716,1.83368,2.29497,2.99306,-0.00832229,0.677929
-35.4275,0.592849,0.305746,4,15,0,51.4588,0.0562081,0.785172,1.56668,1.42563,-0.474937,1.80194,-0.981581,-0.0590702,-0.952962,-0.207283,-0.0417998,1.1705,1.49266,1.14018,0.671597,1.14751,1.42421,1.38689,-0.655765,0.0743015,0.379388,-0.271427,-0.620755,0.663731,0.892875,0.187064,-0.99719,-1.96074,0.589621,0.110982,0.193036,0.112904,0.176611,0.195046,0.849713,5.12001,2.35227,0.752043,0.689042,1.4892,1.70869,1.11878,1.0029,1.53333,0.963631,0.519681,0.97298,1.40107,0.659832,0.52625,0.116021,0.213566,0.594012,0.504633,0.659832,0.52625,0.439916,0.343164,0.116021,0.213566,0.328448,0.191475,0.328449,0.191475,0.328447,0.191477,1,1.47508,1,0.635121,0.620128,0.411933,0.112374,0.476837,0.410756,0.333311,0.209103,0.231532,0.309482,0.39256,-1.77012,1.84756,2.58209,2.07254,1.03442,1.12556,2.77773,1.30974,1.36649
-41.5127,0.944883,0.144596,5,31,0,50.7795,0.841506,-0.0421743,0.684845,0.248722,0.305315,0.444788,-0.484702,-0.324582,-0.768327,2.40474,-2.12686,1.12165,1.46577,1.20571,0.57106,1.14291,1.53138,0.423068,-0.37497,0.000790401,0.345626,-2.1978,1.43659,-0.517461,0.298049,-0.173625,-0.957925,-2.00211,0.261175,0.14953,0.164608,0.126131,0.846543,0.0558238,0.267489,3.01637,1.16094,1.20104,2.36778,0.733097,1.19582,0.901068,0.940382,1.47994,1.05054,0.455197,0.967094,1.61359,0.544148,0.556649,0.100158,0.199621,0.489588,0.534236,0.544148,0.556649,0.445243,0.39495,0.100158,0.199621,0.142609,0.08868,0.142609,0.0886799,0.142609,0.0886799,1,1.52385,1,0.52312,0.526314,0.464602,0.0981139,0.514762,0.648982,0.40395,0.17654,0.183929,0.151936,-4.65059,1.71882,1.72583,3.68611,1.85747,1.61327,2.29187,2.99291,0.297442,0.647719
-35.7142,0.949258,0.203562,4,15,0,53.6754,1.14668,0.649227,0.763285,0.315472,0.144508,0.572121,-0.00689971,-0.100046,0.28087,1.82074,-1.46224,1.22153,1.50556,1.1396,0.627022,1.17621,1.49676,1.24733,-0.689962,0.0172826,0.346418,0.109743,-0.055303,0.104428,-2.29474,0.715023,-0.942666,-1.96754,0.281911,0.199174,0.188348,0.236711,0.596309,0.0831771,1.06806,3.16173,1.20838,1.09057,0.967363,1.06466,0.252374,1.53574,1.07266,1.55961,0.962887,0.490034,1.01049,1.54164,0.64167,0.522663,0.103517,0.199938,0.565586,0.498479,0.64167,0.522663,0.427498,0.351876,0.103517,0.199938,0.202176,0.107261,0.202176,0.107261,0.202176,0.107261,1,1.51203,1,0.608897,0.747058,0.506822,0.113194,0.475379,0.430433,0.404027,0.187228,0.213986,-0.238957,-0.532775,-1.03489,2.07893,3.62649,2.07633,0.942376,1.47835,2.99308,0.997997,0.855885
-36.1955,0.824683,0.306059,4,15,0,48.0434,-2.03728,-0.391556,2.40993,0.63807,-0.19868,-0.107452,-1.57761,-0.744178,0.796421,0.519692,0.47443,1.10795,1.45877,1.17542,0.67105,1.16356,1.44997,0.182969,-0.0171223,-0.0066817,0.356234,-0.0260041,0.95747,-0.48343,0.222947,-0.806181,-1.10186,-2.01958,0.187513,0.0776141,0.127972,0.322522,0.27318,0.265861,0.984519,8.49183,1.46645,0.887623,1.77621,0.74822,1.14313,0.616493,0.923559,1.46635,1.00943,0.519307,0.993775,1.44945,0.518636,0.597949,0.0986725,0.203902,0.481763,0.578642,0.518636,0.597949,0.393654,0.366775,0.0986725,0.203902,0.338707,0.246679,0.338707,0.24668,0.338707,0.246679,1,1.44806,1,0.483119,0.54161,0.372688,0.0913784,0.573178,0.519499,0.371802,0.220508,0.426185,0.194814,-5.23961,2.00984,2.28715,3.6773,1.0099,1.89389,1.92395,2.97442,1.26503,1.31638
-39.0023,0.800709,0.321257,4,15,0,50.4198,1.62725,0.837233,0.367573,0.183645,-1.17472,0.0556182,-1.60825,-1.69456,-0.24021,-0.220268,-0.424638,1.18354,1.44607,1.15142,0.699858,1.20864,1.48153,1.51922,-0.39512,-0.0840408,0.354039,-0.825743,-1.71741,-1.58663,-0.0755096,0.223048,-0.918637,-1.95814,0.206787,0.0762003,0.0723547,0.173156,0.17524,0.155017,0.609299,2.49351,1.11649,0.494192,0.356848,0.385976,0.955705,1.1432,1.0203,1.44202,0.978004,0.5394,1.0546,1.51101,0.677529,0.554411,0.0845285,0.203009,0.572645,0.51533,0.677529,0.554411,0.458834,0.373878,0.0845285,0.203009,0.267367,0.163872,0.267365,0.163872,0.267366,0.163872,1,1.52098,1,0.628482,0.620206,0.434491,0.0778609,0.497899,0.578902,0.471963,0.244653,0.0805506,0.0243588,-0.276,-2.53927,1.3584,2.27366,2.03119,1.58223,2.07189,2.98194,1.35803,1.27726
-44.1864,0.49219,0.31739,4,15,0,58.5073,-1.81751,-1.69743,3.04638,-0.18758,0.247544,-0.0657449,0.868764,0.178825,0.651019,1.98021,-0.470239,1.15781,1.50524,1.17611,0.607937,1.1351,1.44975,0.177893,0.0268058,0.0912641,0.41127,0.795752,1.56447,1.35483,-0.191454,-0.361984,-1.09088,-2.08487,0.192264,0.336829,0.222653,0.295577,0.656183,0.150833,1.61196,12.4407,0.893554,1.16012,2.55661,2.25443,0.89148,0.804777,0.986282,1.55896,1.01035,0.477863,0.957199,1.44904,0.51811,0.603225,0.120025,0.227627,0.489733,0.590517,0.51811,0.603225,0.3656,0.359289,0.120025,0.227627,0.176629,0.11035,0.176629,0.110349,0.176629,0.110349,1,1.49331,1,0.497689,0.63997,0.384273,0.106078,0.654063,0.583373,0.403582,0.23784,0.275329,0.0917568,-4.64001,2.0135,1.89563,2.0204,0.692513,1.89304,1.72387,2.15596,0.740995,0.887128
-38.5328,0.981855,0.119416,5,31,0,55.3746,-1.52901,-1.31006,1.61022,-0.481997,-0.464762,-0.57745,0.56731,-0.743417,0.162774,1.39993,-1.11001,1.17046,1.49228,1.18205,0.682613,1.13826,1.45515,0.544857,0.163218,0.0669802,0.370511,0.947272,0.103564,2.48987,0.138076,-0.395482,-1.07645,-2.0655,0.141436,0.281098,0.12803,0.220519,0.463254,0.102752,1.76538,5.25551,0.748864,0.756648,1.06411,4.45453,1.08637,0.788763,1.00286,1.53256,1.01829,0.52728,0.961189,1.45938,0.557565,0.619909,0.114335,0.209808,0.494778,0.587015,0.557565,0.619909,0.416445,0.394048,0.114335,0.209808,0.157485,0.112827,0.157485,0.112822,0.157485,0.112823,1,1.49034,1,0.574552,0.635914,0.444189,0.115435,0.634043,0.571576,0.434156,0.20849,-0.00935717,0.0932447,-4.2791,1.48306,2.21877,2.78896,0.789711,1.84119,2.2887,2.87849,0.505635,0.911476
-36.5342,0.973556,0.213051,4,15,0,51.9462,1.67802,-0.212414,0.6781,-0.290193,-0.931818,1.67019,-1.12419,-0.80682,-0.394274,0.278724,-1.09304,1.19208,1.46939,1.15689,0.630678,1.16397,1.48637,1.21592,-0.135564,0.0674882,0.415033,-1.81525,0.90788,1.11132,0.770785,-1.42348,-0.916099,-2.01062,0.544807,0.101881,0.123251,0.157867,0.236406,0.103803,0.336503,3.00419,0.840199,0.571729,1.72414,1.94797,1.58799,0.42567,1.03184,1.48702,0.985083,0.4924,0.994315,1.52066,0.637651,0.583951,0.114451,0.229347,0.57613,0.560786,0.637651,0.583951,0.432913,0.375026,0.114451,0.229347,0.19467,0.111712,0.19467,0.111712,0.19467,0.111712,1,1.55512,1,0.569208,0.626641,0.425838,0.120547,0.494882,0.555951,0.428179,0.267346,0.236437,0.0925048,-0.155997,-0.88012,1.98732,2.7753,1.41864,1.85772,2.09212,2.05576,0.929256,0.900616
-36.0763,0.413529,0.371763,4,15,0,46.2351,-0.524779,-1.20555,0.48122,0.696519,-0.826868,1.44453,-0.129132,-1.12804,-0.182792,-0.116963,0.166566,1.22377,1.44611,1.12911,0.635283,1.15129,1.47531,0.794523,0.365463,0.0930417,0.322539,0.0979048,1.14821,0.0269878,0.0696047,0.983804,-1.02624,-2.06028,0.475817,0.185089,0.101646,0.179225,0.186446,0.221021,1.0605,2.66947,1.51879,0.608888,1.99158,1.01632,1.04265,1.8045,1.07584,1.4421,0.949673,0.495398,0.977837,1.49866,0.586113,0.645498,0.120452,0.190614,0.487005,0.576933,0.586113,0.645498,0.436664,0.361944,0.120452,0.190614,0.259787,0.220452,0.259781,0.220452,0.259784,0.220452,1,1.51763,1,0.522364,0.635064,0.405496,0.125429,0.547818,0.640016,0.351382,0.163363,0.470215,0.275118,-4.8411,0.814262,1.91539,1.95488,1.05265,1.62735,1.80019,2.87756,1.338,1.37818
-34.4238,1,0.112061,5,31,0,43.2894,-0.191966,0.633335,0.5261,-0.140937,-0.91107,0.767856,-1.6343,-0.444905,-1.13525,1.49157,-0.232752,1.1597,1.46734,1.21669,0.695685,1.17259,1.46589,0.744426,0.318563,0.01007,0.359503,0.948892,-1.20747,0.723553,-0.176814,0.196818,-1.0096,-1.96833,0.317041,0.0750186,0.153143,0.101207,0.489438,0.173932,1.76709,2.74233,0.918915,0.578891,0.484576,1.54362,0.899345,1.12535,0.988738,1.48302,1.06585,0.536442,1.00567,1.48018,0.58027,0.639472,0.102034,0.205239,0.534262,0.616721,0.58027,0.639472,0.405269,0.375532,0.102034,0.205239,0.149373,0.101156,0.149375,0.101156,0.149374,0.101156,1,1.47222,1,0.500786,0.585068,0.353634,0.101094,0.704096,0.640522,0.360376,0.193581,0.0741879,0.0701065,-1.90991,0.968453,2.29138,3.66595,-0.124186,1.69151,2.10072,2.95965,0.394867,0.791292
-35.6241,0.92454,0.213732,5,31,0,49.5153,0.619229,-0.858221,2.88381,1.00154,-0.687475,-0.163035,0.447835,-0.119082,0.50597,0.0720425,1.04323,1.15684,1.52865,1.12899,0.68063,1.14372,1.48737,0.993517,-0.41951,0.00952868,0.33942,-0.276368,-1.27663,-1.29022,0.47508,0.33718,-0.969039,-2.04291,0.181362,0.261653,0.186209,0.27094,0.208835,0.373999,0.847198,11.2845,1.8238,0.662003,0.46488,0.461104,1.32983,1.22423,0.985011,1.60779,0.94952,0.525904,0.968128,1.52267,0.60991,0.551713,0.101924,0.197159,0.55967,0.531698,0.60991,0.551713,0.42601,0.327753,0.101924,0.197159,0.30026,0.203564,0.300261,0.203564,0.300261,0.203564,1,1.54221,1,0.519506,0.637119,0.440154,0.101706,0.538748,0.532894,0.382626,0.209351,0.420111,0.0305994,-0.762515,0.102643,2.10149,3.66807,1.88788,1.5425,0.315843,2.98285,1.37838,1.38158
-42.9005,0.710894,0.321139,4,15,0,51.0477,0.479713,0.547598,-0.345206,1.18167,-1.31915,0.936546,-1.76196,1.39547,-0.200909,-0.582567,-2.65763,1.18323,1.40054,1.20222,0.593041,1.17985,1.42419,0.969494,-0.148126,-0.0637027,0.378573,-0.331491,1.94135,0.446249,0.407181,1.24796,-0.976014,-1.97262,0.35081,0.0694871,0.462015,0.177287,0.141002,0.0405988,0.819636,1.62584,2.03196,0.45317,3.20531,1.30702,1.27674,2.11441,1.01988,1.35805,1.04572,0.468575,1.01534,1.40103,0.606987,0.582486,0.0880377,0.213218,0.522167,0.550918,0.606987,0.582486,0.389318,0.380123,0.0880377,0.213218,0.165804,0.0839926,0.165805,0.0839927,0.165804,0.0839925,1,1.49488,1,0.491495,0.588982,0.464807,0.0866454,0.648584,0.586426,0.378576,0.198382,0.192258,-0.0183184,-2.55488,0.196955,2.2633,2.87463,1.60655,1.85059,2.17005,2.78829,0.61242,0.589752
-41.1014,0.827567,0.2492,4,15,0,54.7101,-0.520507,-1.21987,1.56112,1.18477,-0.309775,0.162405,-0.366062,0.304644,-0.681041,0.733301,0.184023,1.14745,1.49183,1.15809,0.725511,1.16616,1.57279,1.01154,0.142177,0.0567736,0.271064,0.436851,-0.573538,-1.22379,0.483633,-1.97366,-1.02603,-2.06099,0.22047,0.160562,0.240112,0.132913,0.310535,0.223348,1.29967,5.10295,2.03574,0.830386,0.708842,0.479855,1.33667,0.305992,0.972903,1.53166,0.986646,0.557946,0.99719,1.7041,0.612113,0.617306,0.112024,0.171966,0.536955,0.574417,0.612113,0.617306,0.427254,0.329289,0.112024,0.171966,0.292135,0.253289,0.292123,0.253289,0.292125,0.25329,1,1.5182,1,0.517054,0.59232,0.399103,0.118701,0.558272,0.581476,0.336973,0.153137,0.423251,0.116993,-1.77531,0.0303651,2.0827,3.04158,1.11426,1.85404,0.40788,1.85276,1.38342,1.28995
-35.9771,1,0.27763,4,15,0,50.2434,-0.98101,-1.473,0.382305,0.644839,-1.40891,0.55765,-0.348841,0.0627986,-0.69971,0.536207,1.34769,1.11856,1.47349,1.10269,0.671103,1.16302,1.49451,1.14946,0.0661275,0.0253166,0.343782,-1.27016,-1.12024,-0.927513,-0.63778,-0.702635,-1.04905,-2.07365,0.279474,0.16223,0.20768,0.131432,0.275901,0.44896,0.466686,2.51565,1.47241,0.429408,0.510611,0.573207,0.682039,0.656009,0.936556,1.49508,0.917175,0.519342,0.993068,1.53708,0.629232,0.607988,0.105194,0.198887,0.539817,0.564626,0.629232,0.607988,0.431949,0.359427,0.105194,0.198887,0.180377,0.139874,0.180374,0.139874,0.180375,0.139874,1,1.51186,1,0.562813,0.596304,0.426468,0.105498,0.56876,0.574543,0.372829,0.245285,0.298604,0.204386,-1.63578,-0.565713,2.0047,3.55805,1.33801,1.88573,1.72798,2.99153,0.782765,1.13777
-34.9729,0.152695,0.521407,3,7,0,46.0408,-0.544778,-0.508614,0.694923,0.425192,-1.30903,0.101851,-0.548658,-0.0135457,-0.650168,0.0864599,1.41403,1.11912,1.45785,1.11501,0.714555,1.16531,1.46987,1.2307,0.225141,0.000542864,0.361451,-0.908575,-1.0203,0.0702559,-0.85133,-0.697043,-1.02724,-2.02543,0.212603,0.143901,0.198381,0.135398,0.210649,0.467191,0.579758,3.03467,1.29061,0.45593,0.542168,1.04305,0.600017,0.658213,0.937254,1.46459,0.932193,0.549948,0.996071,1.48796,0.639539,0.627634,0.100109,0.206041,0.552087,0.586416,0.639539,0.627634,0.390069,0.348922,0.100109,0.206041,0.203888,0.148561,0.203888,0.148562,0.203888,0.14856,1,1.49584,1,0.587677,0.717194,0.381534,0.112867,0.637345,0.645097,0.335561,0.162848,0.283186,0.121571,-1.07701,-0.952435,2.26834,3.68617,0.806045,1.79309,1.36674,2.94881,1.01288,1.1949
-36.8259,0.99715,0.0759872,6,63,0,46.298,0.638422,0.206422,1.17172,-0.207222,-1.50098,1.2662,-1.8,-0.795003,-0.299379,-1.02716,-0.761578,1.23772,1.45472,1.17701,0.664887,1.20769,1.43566,1.13492,0.232623,-0.016932,0.426828,0.747894,-0.940113,0.114424,0.316141,0.757874,-0.968079,-1.98968,0.427534,0.0679192,0.124128,0.167116,0.107988,0.126643,1.56633,4.03973,0.883086,0.406331,0.56889,1.07107,1.20887,1.57574,1.09581,1.45854,1.01155,0.515106,1.05328,1.42238,0.627405,0.628574,0.0966703,0.234822,0.586771,0.611844,0.627405,0.628574,0.37798,0.370202,0.0966703,0.234822,0.211815,0.115331,0.211815,0.115332,0.211815,0.115332,1,1.51003,1,0.641532,0.727609,0.358449,0.0939406,0.562465,0.580858,0.380294,0.291104,0.0982194,0.283074,0.183665,-0.49931,2.13963,3.62889,0.0392209,1.78625,2.00027,1.70494,1.078,0.935547
